origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
atlante_stragi,uccisione con armi da fuoco,Contrà Gasparini Fara Vicentino 20-11-1944,1944-11-20,20 novembre 1944,Contrà Gasparini,45.7380668,11.5449025,Vicenza,Veneto,Italia,fascisti,rastrellamento,6,"All’alba del 20/11/44 la squadra speciale (o politica) della 22^ BN, tutta in borghese, mentre si accinge a circondare un gruppo di case di Contrà Colombare, incontrano Francesco Gasparini (di Girolamo, cl. 22), che li scambia inizialmente per partigiani. Parlano per alcuni minuti, poi partono assieme per Contrà Gasparini, ma strada facendo Francesco si rende conto dell'errore. I brigatisti arrivano in contrada circa alle 7 del mattino, ma la gente, intuito il pericolo, è già in allarme e chi deve riesce a nascondersi; alla richiesta di poter mangiare, sono offerti ai brigatisti polenta, formaggio e vino, ma contemporaneamente, senza essere vista, Angela Gasparini (di Gio Batta) va ad avvisare della presenza dei fascisti la vicina famiglia dei Carollo.  Nella stalla i brigatisti trovano Otello Gasparini (di Antonio, cl. 22), operaio come il cugino Francesco presso la Todt e quindi per nulla preoccupato di doversi nascondere. Arriva anche Gaetano Gasparini, fratello di Otello e guardia-caccia, quindi anche lui in regola. Longoni, dopo aver provato a spacciarsi per capo partigiano, butta fuori tutti dalla stalla e da l'ordine di far allineare Francesco, Otello e Gaetano per la fucilazione. Otello viene colpito da una raffica all'addome e costretto con gli altri due a indietreggiare verso il muro. Pochi istanti dopo, sentiti i colpi, il padre Antonio (di Marco, cl. 1877) credendo uccisi i figli e in preda alla disperazione, entra in cucina e afferra il fucile da caccia; in risposta Longoni spara una raffica di mitra che ferisce due donne. Contemporaneamente, Antonio spara i suoi due colpi, ferisce al mento un brigatista e tenta la fuga, ma viene inseguito e raggiunto da una raffica sparata da Longoni che lo ferisce. I tre giovani, approfittando della sparatoria, tentano la fuga, ma è ancora Longoni a sparare: Otello è colpito all'anca e si accascia, ma poi si rialza e fugge; Francesco, inseguito, è ucciso all'istante da una scarica di mitra; Gaetano, riesce a fuggire. Longoni, tornato verso Antonio, gli spara altri colpi di mitra e lancia una bomba a mano; non contento, si avvicina e gli dà il colpo di grazia con un mezzo contundente, spaccandogli la testa; si dirige verso i tre giovani per ucciderli, ma accortosi della loro fuga, in preda a furore pazzesco, bestemmiando e insultando i suoi stessi militi, s'avventa su Francesco Gasparini (di Natale, cl. 1879) e gli sferra un colpo con mezzo contundente alla nuca, asportandogli addirittura il cranio. Terminata la carneficina i fascisti mettono i sopravvissuti al muro e procedono ad un attenta perquisizione-saccheggio delle abitazioni, dove non trovano nulla di compromettente, ma solo qualcosa da rubare; terrorizzano le povere vittime sparando e gridando. Finalmente, verso la fine della mattinata, col sopraggiungere di una pattuglia tedesca, i fascisti desistono dai loro propositi e se ne vanno minacciando di tornare più tardi per dar fuoco alle case."
atlante_stragi,uccisione con armi da fuoco,contrà Grilli Quargenta di Brogliano 20-2-1945,1945-02-20,20 febbraio 1945,contrà Grilli di Quargenta,45.5897529,11.3209673,Vicenza,Veneto,Italia,fascisti,legato al controllo del territorio,6,"Il 20 febbraio 1945 una pattuglia partigiana del battaglione Brill, divisione Garemi, stava rientrando da un’azione di prelevamento a S. Benedetto, nella zona di Quargnenta. In località Bei il gruppo si divise: una parte proseguì per Piana e una parte si diresse a contrada Grilli, dove esistevano dei bunker sotterranei scavati dai partigiani per ricoverarsi dal rigido inverno. Ad attenderli ai Grilli quel giorno vi era un nutrito gruppo, circa 40 uomini, della Brigata Nera di Valdagno, avvertiti da alcune spie del posto. “Riccardo” Bovo Lucato e “Ortiga” Antonio Povolo che camminano davanti alla pattuglia vennero subito catturati; “Guerrino” Gaudenzio Faccin venne ucciso mentre gli altri partigiani si davano alla fuga. I fascisti, grazie ad una piantina tracciata seguendo le indicazioni dei delatori, andarono a colpo sicuro: nel bunker adiacente l’abitazione di Santo Faccin scovarono “Ferro” Danilo Faccin, figlio di Santo e fratello di “Guerrino”, e “Drago” Sivano Roncari, ferito in un precedente scontro a fuoco. I quattro partigiani catturati vennero legati, insieme a Santo Faccin, ad una recinzione della contrada e interrogati. I partigiani furono picchiati e torturati prima di essere uccisi: Irene Lucato, giunta il giorno seguente nella contrada, testimoniò che il corpo di “Riccardo” Bovo Lucato, suo cugino, presentava un buco nel petto “dentro il quale si poteva entrare con un pugno […] uno degli occhi era fuori dall’orbita, i denti erano stati tolti con le baionette […] erano stati messi allo scoperto i tendini dei polpacci, come si fa per i maiali per appenderli. Non so se lo hanno attaccato anche lui. Certo che l’avevano tagliato lì in mezzo alle gambe.”. Antonio Cabianca, becchino di Brogliano incaricato di recuperare i cadaveri, raccontò che “i corpi sformati erano sparsi per il prato, la neve era tutta calpestata e rossastra. Strisce di sangue denunciavano che i corpi erano stati trascinati qua e là prima di essere uccisi. Il riconoscimento è stato difficile perché i loro volti erano tumefatti dalle botte e sfigurati dalle pugnalate. Ad Ortiga dovevano aver piantato più volte il pugnale in bocca perché era tutta maciullata. A Riccardo gli avevano tagliato gli organi genitali e glieli avevano conficcati in bocca. Ferro, Guerrino e Drago erano tutti insanguinati, pugnalati in varie parti del corpo.”. La strage venne rivendicata dalla Brigata Nera di Valdagno attraverso un manifesto a stampa."
atlante_stragi,uccisione con armi da fuoco,Contrà Pozzan Sarcedo 27-04-1945,1945-04-27,27 aprile 1945,Contrà Pozzan,45.7079596,11.5257984,Vicenza,Veneto,Italia,fascisti,punitivo,3,"Alfredo Fabris “Franco”, già catturato all’alba del 28 marzo ‘45 a Monte di Calvene con “Ferrara” e “Silva”, è consegnato alla “Banda “Carità”. Il 27 aprile riesce a fuggire da Villa Cabianca di Longa di Schiavon e tenta di raggiungere Zugliano. È inseguito lungo gli argini del torrente Astico dalle SS che riescono a ferirlo; continua la fuga e, a sud di Sarcedo, passa vicino a Contrà Pozzan, ma non si ferma per non compromettere i residenti e continua verso Casa Contin. Le SS che lo credono comunque nascosto nelle case della contrada, cominciano a perquisire e a sparare attraverso porte e finestre, uccidendo così l’anziano Marco Fantin e ferendo sua figlia Antonia (cl. 1901). Alla fine, indirizzati da una spia fascista del luogo, si dirigono verso Casa Contin; ma anche lì il partigiano non si è fermato, ha proseguito verso sud, verso Montecchio Precalcino, e in aperta campagna, ai bordi di un fosso, si ferma sfinito; raggiunto dai militi e dalla spia, viene finito con un colpo alla testa."
atlante_stragi,fucilazione,Coste Cornedo Vicentino 14-6-1944,1944-05-31,31 maggio 1944,Coste,45.615665,11.3366704,Vicenza,Veneto,Italia,fascisti,punitivo,2,"Il 31 maggio 1944 il comandante la Brigata Nera di Valdagno, Emilio Tomasi, si recò seguito da altri brigatisti neri valdagnesi presso la casa del fascio di Cornedo Vicentino. Precettati i fascisti locali iscritti al PFR, radunati intorno alle ore 22, partirono tutti per un’azione notturna in cerca di Vittorio Urbani detto “Pissastorto”. Il giovane, già pregiudicato, era tenuto d’occhio dalle autorità; viveva alla macchia ed agiva come informatore dei partigiani. I fascisti si diressero sulla sinistra orografica della valle dell’Agno: sospettavano che Urbani si trovasse in contrada Piccoli dove abitava la sua famiglia. La colonna di brigatisti si divise in due: la prima salì a Faedo, una località a monte di contrada Piccoli onde evitare una fuga di “Pissastorto”, e la seconda dalla valle si diresse proprio verso la contrada. Circondata casa Urbani, fecero irruzione ma non trovarono “Pissastorto”. Allora presero il di lui fratello minore, lo misero al muro ed inscenarono una finta fucilazione: il giovane, sfiorato dai colpi di mitra che gli arrivarono sopra alla testa, cadde a terra. La madre dei due giovani, terrorizzata, venne minacciata di morte se non avesse rivelato il nascondiglio di Vittorio. Disse ai fascisti che il giovane si trovava in un’altra contrada, ai Gobbi Alti. I fascisti salirono a ricongiungersi con l’altra pattuglia di brigatisti, ma nel tragitto si fermarono nella casa della famiglia Novello, dove Vittorio Urbani aveva cenato la sera prima. Misero a soqquadro l’abitazione, minacciarono di morte i quattro residenti accusandoli di aiutare i partigiani. Dopo l’1 e mezza del 1° giugno i brigatisti neri scesero a valle e risalirono l’altro versante, quello destro, dove si trova la contrada Gobbi Alti. “Pissastorto” Vittorio Urbani venne catturato, stando ai documenti fascisti, con un mitra e in possesso della somma di Lire 1050. Tradotto al comando di Valdagno dove venne interrogato, riuscì ad evadere dopo alcuni giorni eludendo la sorveglianza del piantone. Catturato nuovamente dopo alcuni giorni, Vittorio Urbani venne fucilato intorno alle ore 15.30 del 14 giugno 1944 in località Coste di Cornedo Vicentino da parte di fascisti della GNR locale."
atlante_stragi,uccisione con armi da fuoco,Kaberlaba di Asiago 22 e 27-06-1944,1944-06-22,22 giugno 1944,Kaberlaba,45.8560958,11.500149,Vicenza,Veneto,Italia,fascisti,rappresaglia,3,"A Canove di Roana i Carabinieri della locale Stazione hanno già disertato, e al comando del Maresciallo Francesco Molinas, giunti sull’Appennino tosco-emiliano, formeranno una banda partigiana; il 9/6/44 i partigiani del comandante “Broca”, Federico Povolo, incendiano il Municipio, e il 21/6/44, al comando di Alfredo Rodighiero “Giulio”, i partigiani occupano il centro di Canove, sede del Municipio di Roana, arrestano due fascisti (l’impiegato comunale dell’ufficio anagrafe Angelo Magnabosco e il farmacista Giovanni Frigo Milo), ma riescono a sfuggire altri due obiettivi, il segretario comunale Valentino Gramola e il commissario prefettizio Fortunato Frigo Milo. Durante questa azione i partigiani si scontrano con una pattuglia repubblichina, dove resta ucciso il milite della GNR, Legione  “Mussolini”, Nicolò Maddalena. Per vendicare il proprio caduto, il 22/6/44 le forze fasciste compiono un primo rastrellamento nella zona del Kaberlaba, durante il quale viene ucciso il civile Angelo Dal Zotto. Lo stesso contesto è all’origine, martedì 27/6/44, della morte del giovane civile Pietro Munari."
atlante_stragi,uccisione con armi da fuoco,Malo 29-6-1944,1944-06-29,29 giugno 1944,Malo,45.6554411,11.3977264,Vicenza,Veneto,Italia,fascisti,rappresaglia,2,"Negli ultimi giorni di luglio 1944 “Tar” Ferruccio Manea venne invitato, dal CLN locale e dai comandi della divisione partigiana Garemi, a rapire il commissario politico del PFR di Malo, Osvaldo Cecchi. Quest’ultimo era entrato in possesso di una lista piuttosto lunga di aderenti al CLN. Per evitare che tali nominativi venissero comunicati al comando tedesco di Vicenza, “Tar” e altri due partigiani (tra cui Joseph, disertore tedesco) rapirono l’uomo in pieno giorno nel centro di Malo, travestiti da militari tedeschi. L’operazione fu un successo: Cecchi venne avvicinato per un controllo dei documenti e portato via senza alcuna azione violenta, per essere poi ucciso nei giorni seguenti sulle colline circostanti Malo. La sparizione di Cecchi non provocò rastrellamenti e ritorsioni immediate da parte della truppe nazifasciste. La notte del 29 giugno 1944, però, il guardia fili Domenico Fanton (incaricato dai fascisti di sorvegliare le linee elettriche contro eventuali atti di sabotaggio) venne colpito in prossimità dell’albergo Due Spade di Malo da una scarica di mitra sparata da un’auto che procedeva a fari spenti. Fanton era un informatore della Resistenza locale, membro della formazione partigiana territoriale di Malo. Erano giunte da lui, probabilmente, le informazioni utili a “Tar” per rapire Cecchi. Domenico Fanton colpito dalla scarica di mitra cadde ferito: le urla di dolore fecero accorrere sulla strada don Grotto che lo raccolse e lo portò all’ospedale in gravi condizioni. A causa delle ferite riportate Domenico Fanton morì il 5 luglio 1944. “Tar” ritenne responsabile nonché esecutore del ferimento di Fanton, Giuseppe Cecchi, figlio di Osvaldo, che venne a sua volta ucciso da una squadra partigiana."
atlante_stragi,uccisione con armi da fuoco,Marostica 29-09-1944,1944-09-29,29 settembre 1944,Marostica,45.7459624,11.6583922,Vicenza,Veneto,Italia,fascisti,legato al controllo del territorio,2,"Il 29/9/44, lungo la strada che porta a Nove, è ucciso il patriota Beniamino Scomazzon; l’assassinio è compiuto dalla BN di Marostica appena ritornata dal rastrellamento del Grappa."
atlante_stragi,uccisione con armi da fuoco,Marsan Marostica 2-10-1944,1944-10-02,2 ottobre 1944,Marsan,45.7602108,11.690025,Vicenza,Veneto,Italia,fascisti,legato al controllo del territorio,2,"Il 2/10/44 a Marsan di Marostica, un gruppo di partigiani ospiti della famiglia Scomazzon, vengono avvertiti dell’arrivo della BN di Marostica e riescono a mettersi in salvo; viene invece assassinato dal brigatista Bruno Marcon un povero mendicante senza un braccio, mutilato della Grande Guerra, che spesso dormiva nel fienile e scambiato per il partigiano Bruno Scomazzon."
atlante_stragi,nn,Marsan Marostica 5-12-1944,1944-12-05,5 dicembre 1944,Marsan,45.7602108,11.690025,Vicenza,Veneto,Italia,fascisti,punitivo,2,"Il partigiano Bruno Scomazzon, attivo già dai primi di novembre del ’43, mentre è impegnato con i suoi uomini a portare materiale bellico dalla pianura all’Altopiano, viene catturato e costretto ad arruolarsi presso il Centro Reclutamento Alpini di Bassano del Grappa (CRA), e successivamente destinato al Distaccamento di Asiago, comandato dai f.lli Caneva; diserta e rientra nella Resistenza, ma nuovamente catturato è barbaramente seviziato dalla BN di Marostica il 5/12/44 a Cà Boina di Marsan, e infine ucciso dal brigatista Gino Baggio."
atlante_stragi,fucilazione,Mason 31-10-1944,1944-10-31,31 ottobre 1944,Mason,45.7182,11.607207,Vicenza,Veneto,Italia,fascisti,rappresaglia,6,"Il 30/10/44, a Costa di Fara Vicentino due buoi trainano un autocarro in avaria carico di botti di vino per la BN di Bassano; alcuni partigiani della Brigata “Mazzini” di Molvena, intimano ”Alt!”, ma i tre fascisti repubblicani di scorta reagiscono e sul terreno rimangono tre morti: quello dell’agricoltore Francesco Azzolin, costretto dai fascisti a trascinare il camion con i suoi buoi, e quello di due brigatisti, Giuseppe Pistorello e Domenico Verilli; il terzo, Cesare Milani, resta incolume. Il 31/10/44, per rappresaglia la BN di Marostica e Bassano, e la Squadra d’Azione dell’ Aeronautica, circondano e rastrellano il centro di Maragnole di Breganze, dove catturano 17 giovani. I prigionieri vengono portati prima a Breganze e successivamente fatti partire per Bassano su due camion. Giunti in piazza a Mason Vicentino i mezzi sono fatti fermare e fatti scendere 5 giovani. Malgrado tutti siano in possesso di documenti regolari, vengono messi al muro e fucilati. Oltre al rastrellamento di Maragnole e alla successiva strage di Mason, la rappresaglia fascista si scatena anche contro “Villa Elettra” a Breganze, proprietà di Trevisan Elettra ved. Zoso, madre di Luigi Zoso “Alfio” (cl.17), giovane ufficiale medico e comandante partigiano della “Mazzini”. Il saccheggio e il successivo incendio della Villa e dell’abitazione del mezzadro Angelo Miotti, sono compiuti materialmente dalla BN di Bassano, al comando di Amerigo Lulli, guidati dal podestà di Breganze Francesco Corradini."
atlante_stragi,uccisione con armi da fuoco,Molina Malo 10-7-1944,1944-07-10,10 luglio 1944,Molina,45.6758085,11.4695305,Vicenza,Veneto,Italia,fascisti,legato al controllo del territorio,2,"A Molina di Malo, il 10 luglio 1944, una retata compiuta da elementi fascisti della zona, causò l’uccisione di Antonio Ferraro. Stando al Notiziario della GNR di Vicenza del 2 agosto 1944, l’azione sarebbe stata effettuata da elementi della questura. Questi avrebbero fermato quattro banditi; nella casa di uno di questi avrebbero trovato diverso materiale bellico. Un quinto individuo, Antonio Ferraro, sarebbe stato ucciso dopo che aveva tentato di aggredire gli agenti. Nei Quaderni della Resistenza di Schio, invece, si parla di un rastrellamento, per scampare al quale il giovane Ferraro avrebbe tentato la fuga e per questo ucciso, probabilmente da un fascista di Malo. Pierluigi Dossi, che cita un documento conservato presso l’Archivio di Stato di Vicenza (fondo CAS, b. 7, f. 507), scrive che la retata, compiuta dalla X Mas e dalla squadra d’azione di Thiene, fu provocata da una delazione di un certo Francesco Toresan, abitante della zona."
atlante_stragi,uccisione con armi da fuoco,Monte Croce Montegalda 24-04-1944,1944-04-24,24 aprile 1944,Monte Croce,45.4564596,11.6632379,Vicenza,Veneto,Italia,fascisti,rastrellamento,2,"Nella notte del 24 aprile, aerei alleati effettuano un lancio in località Carbonara di Montegalda: 13 tubi contenenti parti di fucili mitragliatori, bombe a mano, munizioni, materiale incendiario e indumenti militari; su segnalazione di Polver, commissario prefettizio e reggente del fascio locale, il 26 aprile un reparto della GNR al comando del magg. Mentegazzi opera un rastrellamento in località Montelungo di Montegalda . Vengono catturati 4 renitenti alla leva, un renitente al servizio del lavoro e un individuo trovato in possesso di materiale bellico nemico. Alfonso Zuecco, renitente che aveva tentato di fuggire, viene ferito e ricoverato all'ospedale di Vicenza dove muore una settimana dopo."
